Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26
6/19/2024;16:48:01;0;greeenland;0.01;7.26;5.2;-0.059;6.62;1.28;7;101.7;103.1;10.78;-0.084;0;6.9;1.47;1.47;4;6.65;6.8;12.749;-0.065;5.94;0
6/19/2024;16:48:03;0;greeenland;-0.02;7.17;5.2;-0.059;6.63;1.28;7;101.7;103;10.78;-0.084;0;6.8;1.46;1.46;4;6.65;6.8;12.753;-0.064;5.94;0
6/19/2024;16:48:05;0;greeenland;0;7.24;5.2;-0.059;6.63;1.28;6.9;101.7;103;10.77;-0.084;0;6.8;1.46;1.46;4;6.65;7.1;12.756;-0.054;5.94;0
6/19/2024;16:48:07;0;greeenland;0.03;7.33;5.2;-0.059;6.64;1.29;6.9;101.7;103;10.77;-0.084;0;6.8;1.48;1.48;4;6.61;9;12.759;-0.061;5.94;0
6/19/2024;16:48:09;0;greeenland;0.03;7.31;5.2;-0.059;6.65;1.29;6.9;101.7;103;10.77;-0.083;0;6.8;1.51;1.51;4;6.7;4;12.76;-0.051;5.94;0
6/19/2024;16:48:11;0;greeenland;0.04;7.37;5.2;-0.059;6.65;1.29;6.9;101.6;103;10.77;-0.083;0;6.8;1.53;1.53;4;6.64;7.4;12.758;-0.061;5.94;0
6/19/2024;16:48:13;0;greeenland;0.01;7.25;5.2;-0.059;6.64;1.29;7;101.6;103;10.77;-0.083;0;6.8;1.5;1.5;4;6.66;6.2;12.756;-0.053;5.94;0
6/19/2024;16:48:15;0;greeenland;0;7.23;5.2;-0.059;6.65;1.29;7;101.6;103;10.77;-0.084;0;6.8;1.5;1.5;4;6.67;5.5;12.756;-0.067;5.94;0
6/19/2024;16:48:17;0;greeenland;0.02;7.28;5.2;-0.059;6.65;1.29;6.9;101.7;103;10.77;-0.084;0;6.8;1.52;1.52;4;6.67;5.7;12.757;-0.06;5.94;0
6/19/2024;16:48:19;0;greeenland;0.01;7.27;5.2;-0.059;6.66;1.29;6.9;101.6;103;10.77;-0.084;0;6.8;1.52;1.52;4;6.53;13.6;12.758;-0.058;5.94;0
6/19/2024;16:48:21;0;greeenland;-0.01;7.21;5.1;-0.059;6.65;1.29;6.8;101.6;103;10.77;-0.084;0;6.7;1.5;1.5;4;6.47;16.9;12.755;-0.061;5.94;0
6/19/2024;16:48:23;0;greeenland;-0.01;7.19;5.1;-0.059;6.65;1.29;6.7;101.6;102.9;10.76;-0.084;0;6.6;1.51;1.51;4;6.48;16.7;12.746;-0.06;5.94;0
6/19/2024;16:48:25;0;greeenland;-0.01;7.19;5;-0.059;6.65;1.29;6.6;101.5;102.9;10.76;-0.084;0;6.5;1.51;1.51;4;6.51;14.9;12.737;-0.062;5.94;0
6/19/2024;16:48:27;0;greeenland;0;7.24;4.9;-0.06;6.65;1.29;6.5;101.5;102.8;10.76;-0.085;0;6.4;1.51;1.51;4;6.52;14;12.728;-0.059;5.94;0
6/19/2024;16:48:29;0;greeenland;0.02;7.3;4.9;-0.059;6.65;1.29;6.5;101.4;102.8;10.75;-0.084;0;6.4;1.49;1.49;4;6.53;13.5;12.715;-0.06;5.94;0
6/19/2024;16:48:31;0;greeenland;0.02;7.3;4.9;-0.059;6.65;1.29;6.5;101.4;102.7;10.75;-0.084;0;6.4;1.5;1.5;4;6.54;13;12.701;-0.054;5.93;0
6/19/2024;16:48:33;0;greeenland;0;7.24;4.9;-0.06;6.65;1.29;6.6;101.4;102.7;10.76;-0.085;0;6.4;1.48;1.48;4;6.55;12.5;12.69;-0.063;5.93;0
6/19/2024;16:48:35;0;greeenland;0.02;7.28;5;-0.06;6.66;1.29;6.6;101.4;102.7;10.76;-0.085;0;6.5;1.48;1.48;4;6.55;12.3;12.683;-0.058;5.93;0
6/19/2024;16:48:37;0;greeenland;0.01;7.27;5;-0.06;6.65;1.29;6.6;101.4;102.7;10.76;-0.085;0;6.5;1.49;1.49;4;6.56;12.1;12.678;-0.06;5.93;0
6/19/2024;16:48:39;0;greeenland;0;7.24;5;-0.06;6.65;1.29;6.7;101.4;102.8;10.77;-0.085;0;6.6;1.48;1.48;4;6.56;12.1;12.671;-0.058;5.93;0
6/19/2024;16:48:41;0;greeenland;0;7.24;5.1;-0.06;6.65;1.29;6.7;101.4;102.8;10.77;-0.085;0;6.6;1.51;1.51;4;6.56;11.9;12.663;-0.06;5.93;0
6/19/2024;16:48:43;0;greeenland;0.01;7.26;5.1;-0.06;6.66;1.29;6.7;101.4;102.8;10.77;-0.085;0;6.6;1.54;1.54;4;6.57;11.6;12.657;-0.06;5.93;0
6/19/2024;16:48:45;0;greeenland;0;7.25;5.1;-0.06;6.65;1.29;6.7;101.4;102.8;10.77;-0.085;0;6.6;1.53;1.53;4;6.58;11;12.651;-0.058;5.93;0
6/19/2024;16:48:47;0;greeenland;0;7.25;5.1;-0.06;6.64;1.29;6.7;101.4;102.8;10.77;-0.085;0;6.6;1.54;1.54;4;6.59;10.5;12.645;-0.058;5.93;0
6/19/2024;16:48:49;0;greeenland;0;7.23;5.1;-0.06;6.64;1.29;6.7;101.4;102.8;10.78;-0.086;0;6.6;1.56;1.56;4;6.59;10.2;12.641;-0.062;5.93;0
6/19/2024;16:48:51;0;greeenland;0;7.25;5.1;-0.06;6.64;1.29;6.7;101.5;102.8;10.78;-0.086;0;6.6;1.55;1.55;4;6.6;9.7;12.637;-0.06;5.93;0
6/19/2024;16:48:53;0;greeenland;0.01;7.25;5.1;-0.06;6.65;1.29;6.7;101.5;102.8;10.78;-0.085;0;6.6;1.56;1.56;4;6.6;9.5;12.634;-0.061;5.93;0
6/19/2024;16:48:55;0;greeenland;0;7.25;5.1;-0.06;6.64;1.29;6.7;101.5;102.8;10.78;-0.085;0;6.6;1.57;1.57;4;6.6;9.5;12.632;-0.058;5.93;0
6/19/2024;16:48:57;0;greeenland;0.01;7.26;5.1;-0.06;6.65;1.29;6.7;101.5;102.8;10.78;-0.085;0;6.6;1.57;1.57;4;6.6;9.6;12.627;-0.064;5.93;0
6/19/2024;16:48:59;0;greeenland;-0.03;7.15;5.1;-0.06;6.66;1.29;6.8;101.4;102.8;10.78;-0.085;0;6.7;1.56;1.56;4;6.6;9.6;12.62;-0.055;5.93;0
6/19/2024;16:49:01;0;greeenland;-0.04;7.12;5.1;-0.06;6.66;1.29;6.8;101.4;102.8;10.78;-0.085;0;6.7;1.53;1.53;4;6.6;9.5;12.614;-0.065;5.93;0
6/19/2024;16:49:03;0;greeenland;-0.02;7.17;5.1;-0.06;6.66;1.29;6.8;101.4;102.8;10.78;-0.085;0;6.7;1.56;1.56;4;6.61;9.4;12.608;-0.059;5.93;0
6/19/2024;16:49:05;0;greeenland;0;7.22;5.2;-0.06;6.65;1.29;6.9;101.4;102.8;10.78;-0.085;0;6.8;1.55;1.55;4;6.61;9.2;12.602;-0.066;5.93;0
6/19/2024;16:49:07;0;greeenland;-0.01;7.21;5.2;-0.06;6.67;1.3;6.9;101.4;102.8;10.79;-0.085;0;6.8;1.53;1.53;4;6.61;9.1;12.597;-0.055;5.93;0
6/19/2024;16:49:09;0;greeenland;0.02;7.3;5.2;-0.06;6.68;1.3;6.9;101.5;102.8;10.79;-0.086;0;6.8;1.51;1.51;4;6.61;9.1;12.594;-0.067;5.93;0
6/19/2024;16:49:11;0;greeenland;0.04;7.36;5.2;-0.06;6.68;1.3;6.9;101.5;102.8;10.79;-0.086;0;6.8;1.52;1.52;4;6.61;9;12.594;-0.062;5.93;0
6/19/2024;16:49:13;0;greeenland;0.04;7.35;5.2;-0.06;6.68;1.3;6.9;101.5;102.8;10.79;-0.086;0;6.8;1.5;1.5;4;6.61;9;12.593;-0.057;5.93;0
6/19/2024;16:49:15;0;greeenland;0.01;7.26;5.2;-0.06;6.68;1.3;6.9;101.5;102.9;10.79;-0.085;0;6.8;1.51;1.51;4;6.61;8.9;12.594;-0.061;5.93;0
6/19/2024;16:49:17;0;greeenland;0.02;7.28;5.2;-0.06;6.69;1.3;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.49;1.49;4;6.62;8.6;12.595;-0.056;5.93;0
6/19/2024;16:49:19;0;greeenland;-0.01;7.21;5.2;-0.06;6.68;1.3;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.48;1.48;4;6.63;8.2;12.596;-0.061;5.93;0
6/19/2024;16:49:21;0;greeenland;-0.02;7.17;5.2;-0.06;6.68;1.3;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.47;1.47;4;6.63;7.9;12.596;-0.059;5.93;0
6/19/2024;16:49:23;0;greeenland;-0.02;7.17;5.2;-0.06;6.69;1.3;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.47;1.47;4;6.64;7.7;12.596;-0.061;5.93;0
6/19/2024;16:49:25;0;greeenland;-0.01;7.21;5.2;-0.061;6.7;1.31;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.46;1.46;4;6.64;7.4;12.596;-0.059;5.93;0
6/19/2024;16:49:27;0;greeenland;0;7.23;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.47;1.47;4;6.64;7.3;12.596;-0.063;5.93;0
6/19/2024;16:49:29;0;greeenland;0.03;7.33;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.47;1.47;4;6.64;7.4;12.597;-0.058;5.93;0
6/19/2024;16:49:31;0;greeenland;0.02;7.3;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.8;-0.086;0;6.8;1.47;1.47;4;6.64;7.6;12.599;-0.055;5.93;0
6/19/2024;16:49:33;0;greeenland;0.04;7.36;5.2;-0.061;6.67;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.47;1.47;4;6.64;7.7;12.601;-0.059;5.93;0
6/19/2024;16:49:35;0;greeenland;0.04;7.34;5.2;-0.061;6.67;1.3;6.9;101.5;102.9;10.79;-0.087;0;6.8;1.46;1.46;4;6.63;7.8;12.602;-0.067;5.93;0
6/19/2024;16:49:37;0;greeenland;0.06;7.41;5.2;-0.061;6.67;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.7;1.48;1.48;4;6.63;7.9;12.603;-0.056;5.93;0
6/19/2024;16:49:39;0;greeenland;0.06;7.43;5.2;-0.061;6.69;1.3;6.9;101.5;102.9;10.79;-0.087;0;6.8;1.5;1.5;4;6.63;8.1;12.604;-0.063;5.93;0
6/19/2024;16:49:41;0;greeenland;0.06;7.42;5.2;-0.061;6.69;1.3;6.9;101.5;102.9;10.79;-0.087;0;6.8;1.49;1.49;4;6.62;8.3;12.608;-0.06;5.93;0
6/19/2024;16:49:43;0;greeenland;0.05;7.38;5.2;-0.061;6.7;1.31;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.51;1.51;4;6.62;8.4;12.61;-0.064;5.93;0
6/19/2024;16:49:45;0;greeenland;0.06;7.41;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.79;-0.087;0;6.8;1.5;1.5;4;6.62;8.5;12.609;-0.061;5.93;0
6/19/2024;16:49:47;0;greeenland;0.04;7.36;5.2;-0.061;6.7;1.31;6.9;101.5;102.8;10.79;-0.087;0;6.8;1.5;1.5;4;6.61;8.9;12.61;-0.064;5.93;0
6/19/2024;16:49:49;0;greeenland;0.03;7.32;5.2;-0.061;6.71;1.31;6.9;101.5;102.8;10.79;-0.087;0;6.8;1.52;1.52;4;6.61;9.1;12.612;-0.054;5.93;0
6/19/2024;16:49:51;0;greeenland;-0.01;7.2;5.2;-0.061;6.7;1.31;6.9;101.5;102.8;10.78;-0.087;0;6.8;1.5;1.5;4;6.6;9.4;12.615;-0.063;5.92;0
6/19/2024;16:49:53;0;greeenland;0.02;7.29;5.2;-0.061;6.7;1.31;6.9;101.4;102.8;10.78;-0.087;0;6.8;1.53;1.53;4;6.61;9.3;12.616;-0.06;5.92;0
6/19/2024;16:49:55;0;greeenland;0.03;7.32;5.2;-0.061;6.71;1.31;6.9;101.4;102.8;10.78;-0.087;0;6.8;1.5;1.5;4;6.61;9.2;12.615;-0.06;5.92;0
6/19/2024;16:49:57;0;greeenland;0;7.23;5.2;-0.061;6.7;1.31;6.9;101.4;102.8;10.78;-0.086;0;6.8;1.5;1.5;4;6.61;9.1;12.614;-0.061;5.92;0
6/19/2024;16:49:59;0;greeenland;0.01;7.27;5.2;-0.061;6.69;1.3;6.9;101.5;102.8;10.79;-0.087;0;6.8;1.5;1.5;4;6.62;8.8;12.614;-0.068;5.92;0
6/19/2024;16:50:01;0;greeenland;0.03;7.33;5.2;-0.061;6.69;1.3;6.9;101.5;102.8;10.79;-0.086;0;6.8;1.47;1.47;4;6.62;8.4;12.613;-0.055;5.92;0
6/19/2024;16:50:03;0;greeenland;0.04;7.37;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.48;1.48;4;6.63;8.1;12.613;-0.057;5.92;0
6/19/2024;16:50:05;0;greeenland;0.05;7.4;5.2;-0.06;6.68;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.5;1.5;4;6.63;8;12.612;-0.061;5.92;0
6/19/2024;16:50:07;0;greeenland;0.05;7.4;5.2;-0.06;6.68;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.49;1.49;4;6.63;7.7;12.612;-0.055;5.92;0
6/19/2024;16:50:09;0;greeenland;0.06;7.43;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.49;1.49;4;6.64;7.4;12.612;-0.063;5.92;0
6/19/2024;16:50:11;0;greeenland;0.04;7.36;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.5;1.5;4;6.65;6.9;12.613;-0.059;5.92;0
6/19/2024;16:50:13;0;greeenland;0.01;7.27;5.2;-0.061;6.69;1.3;6.9;101.5;102.9;10.79;-0.087;0;6.8;1.48;1.48;4;6.65;6.7;12.615;-0.063;5.92;0
6/19/2024;16:50:15;0;greeenland;0.05;7.37;5.2;-0.06;6.68;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.5;1.5;4;6.66;6.5;12.615;-0.052;5.92;0
6/19/2024;16:50:17;0;greeenland;0.05;7.37;5.2;-0.061;6.68;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.51;1.51;4;6.66;6.4;12.615;-0.064;5.92;0
6/19/2024;16:50:19;0;greeenland;0.03;7.33;5.2;-0.061;6.69;1.3;6.9;101.5;102.9;10.79;-0.086;0;6.8;1.51;1.51;4;6.66;6.3;12.616;-0.061;5.92;0
6/19/2024;16:50:21;0;greeenland;0.03;7.34;5.2;-0.061;6.69;1.3;6.9;101.5;102.9;10.79;-0.087;0;6.8;1.51;1.51;4;6.66;6.3;12.617;-0.064;5.91;0
6/19/2024;16:50:23;0;greeenland;0.05;7.39;5.2;-0.061;6.68;1.3;6.9;101.6;102.9;10.79;-0.086;0;6.8;1.52;1.52;4;6.66;6.3;12.617;-0.056;5.91;0
6/19/2024;16:50:25;0;greeenland;0.01;7.28;5.2;-0.061;6.69;1.3;6.9;101.6;102.9;10.79;-0.086;0;6.8;1.52;1.52;4;6.66;6.3;12.618;-0.069;5.91;0
6/19/2024;16:50:27;0;greeenland;0;7.22;5.2;-0.061;6.68;1.3;6.9;101.6;102.9;10.79;-0.086;0;6.8;1.52;1.52;4;6.66;6.3;12.618;-0.062;5.91;0
6/19/2024;16:50:29;0;greeenland;-0.02;7.18;5.2;-0.061;6.68;1.3;6.9;101.6;102.9;10.8;-0.087;0;6.8;1.52;1.52;4;6.66;6.2;12.62;-0.067;5.91;0
6/19/2024;16:50:31;0;greeenland;-0.02;7.18;5.2;-0.061;6.68;1.3;6.9;101.6;102.9;10.8;-0.086;0;6.8;1.53;1.53;4;6.66;6.1;12.623;-0.055;5.92;0
6/19/2024;16:50:33;0;greeenland;-0.02;7.16;5.2;-0.061;6.68;1.3;6.9;101.6;103;10.8;-0.086;0;6.8;1.55;1.55;4;6.66;6.1;12.625;-0.057;5.92;0
6/19/2024;16:50:35;0;greeenland;0.02;7.3;5.2;-0.061;6.68;1.3;6.9;101.6;103;10.8;-0.086;0;6.8;1.51;1.51;4;6.67;6;12.628;-0.06;5.92;0
6/19/2024;16:50:37;0;greeenland;0.03;7.32;5.2;-0.061;6.68;1.3;6.9;101.6;103;10.8;-0.086;0;6.8;1.53;1.53;4;6.67;5.8;12.631;-0.068;5.92;0
6/19/2024;16:50:39;0;greeenland;0.03;7.31;5.2;-0.061;6.68;1.3;6.9;101.6;103;10.8;-0.086;0;6.8;1.53;1.53;4;6.67;5.6;12.634;-0.052;5.92;0
6/19/2024;16:50:41;0;greeenland;0.05;7.38;5.2;-0.061;6.69;1.31;6.9;101.6;103;10.8;-0.087;0;6.8;1.49;1.49;4;6.67;5.7;12.636;-0.066;5.92;0
6/19/2024;16:50:43;0;greeenland;0.07;7.43;5.2;-0.061;6.69;1.31;6.9;101.6;103;10.8;-0.086;0;6.8;1.49;1.49;4;6.67;5.7;12.638;-0.051;5.92;0
6/19/2024;16:50:45;0;greeenland;0.05;7.38;5.2;-0.061;6.69;1.31;6.9;101.6;103;10.8;-0.087;0;6.8;1.5;1.5;4;6.67;5.6;12.64;-0.061;5.92;0
6/19/2024;16:50:47;0;greeenland;0.05;7.37;5.2;-0.061;6.7;1.31;6.9;101.6;103;10.8;-0.086;0;6.8;1.47;1.47;4;6.67;5.7;12.643;-0.059;5.92;0
6/19/2024;16:50:49;0;greeenland;0.04;7.35;5.2;-0.061;6.7;1.31;6.9;101.6;103;10.79;-0.086;0;6.8;1.49;1.49;4;6.67;5.9;12.645;-0.06;5.92;0
6/19/2024;16:50:51;0;greeenland;0.04;7.35;5.2;-0.06;6.7;1.31;6.9;101.6;103;10.79;-0.086;0;6.8;1.47;1.47;4;6.66;6.1;12.648;-0.055;5.91;0
6/19/2024;16:50:53;0;greeenland;0.07;7.44;5.2;-0.061;6.7;1.31;6.9;101.6;103;10.79;-0.087;0;6.8;1.49;1.49;4;6.66;6.4;12.65;-0.067;5.91;0
6/19/2024;16:50:55;0;greeenland;0.06;7.42;5.2;-0.061;6.7;1.31;6.9;101.6;102.9;10.79;-0.087;0;6.8;1.5;1.5;4;6.65;6.7;12.652;-0.064;5.91;0
6/19/2024;16:50:57;0;greeenland;0.07;7.43;5.2;-0.061;6.71;1.31;6.9;101.6;102.9;10.79;-0.086;0;6.8;1.47;1.47;4;6.65;6.9;12.653;-0.053;5.91;0
6/19/2024;16:50:59;0;greeenland;0.05;7.38;5.2;-0.061;6.71;1.31;6.9;101.6;102.9;10.78;-0.086;0;6.8;1.5;1.5;4;6.64;7.2;12.654;-0.067;5.91;0
6/19/2024;16:51:01;0;greeenland;0.06;7.42;5.2;-0.06;6.71;1.31;6.9;101.5;102.9;10.78;-0.086;0;6.8;1.48;1.48;4;6.64;7.7;12.654;-0.054;5.91;0
6/19/2024;16:51:03;0;greeenland;0.06;7.4;5.2;-0.061;6.7;1.31;6.9;101.5;102.9;10.78;-0.086;0;6.8;1.5;1.5;4;6.63;8.1;12.652;-0.066;5.91;0
6/19/2024;16:51:05;0;greeenland;0.03;7.31;5.2;-0.06;6.7;1.31;6.9;101.5;102.8;10.78;-0.085;0;6.8;1.49;1.49;4;6.62;8.3;12.651;-0.056;5.91;0
6/19/2024;16:51:07;0;greeenland;0.01;7.27;5.2;-0.06;6.7;1.31;6.9;101.5;102.8;10.78;-0.086;0;6.8;1.48;1.48;4;6.62;8.4;12.652;-0.062;5.91;0
6/19/2024;16:51:09;0;greeenland;-0.01;7.2;5.2;-0.06;6.71;1.31;7;101.5;102.9;10.78;-0.086;0;6.8;1.5;1.5;4;6.62;8.3;12.655;-0.061;5.91;0
6/19/2024;16:51:11;0;greeenland;0;7.25;5.2;-0.061;6.72;1.31;7;101.5;102.9;10.78;-0.086;0;6.9;1.52;1.52;4;6.63;8.1;12.66;-0.057;5.92;0
6/19/2024;16:51:13;0;greeenland;-0.01;7.2;5.3;-0.061;6.72;1.31;7;101.5;102.9;10.78;-0.086;0;6.9;1.55;1.55;4;6.63;8;12.665;-0.063;5.92;0
6/19/2024;16:51:15;0;greeenland;-0.01;7.21;5.3;-0.06;6.71;1.31;7;101.6;102.9;10.78;-0.086;0;6.9;1.55;1.55;4;6.63;7.8;12.672;-0.057;5.92;0
6/19/2024;16:51:17;0;greeenland;0.01;7.26;5.3;-0.06;6.7;1.31;7;101.6;103;10.78;-0.086;0;6.9;1.55;1.55;4;6.64;7.6;12.679;-0.062;5.92;0
6/19/2024;16:51:19;0;greeenland;0.02;7.31;5.3;-0.06;6.7;1.31;7;101.6;103;10.78;-0.086;0;6.9;1.56;1.56;4;6.64;7.4;12.686;-0.059;5.92;0
6/19/2024;16:51:21;0;greeenland;0.06;7.41;5.3;-0.06;6.7;1.31;7;101.6;103;10.78;-0.086;0;6.9;1.58;1.58;4;6.65;7;12.689;-0.063;5.92;0
6/19/2024;16:51:23;0;greeenland;0.06;7.41;5.3;-0.06;6.7;1.31;7;101.6;103;10.79;-0.086;0;6.9;1.58;1.58;4;6.66;6.6;12.693;-0.062;5.92;0
6/19/2024;16:51:25;0;greeenland;0.05;7.39;5.3;-0.061;6.73;1.32;7;101.7;103;10.79;-0.086;0;6.9;1.58;1.58;4;6.66;6.2;12.697;-0.06;5.92;0
6/19/2024;16:51:27;0;greeenland;0.04;7.37;5.3;-0.061;6.71;1.31;7;101.7;103;10.79;-0.086;0;6.9;1.55;1.55;4;6.67;6;12.701;-0.061;5.92;0
6/19/2024;16:51:29;0;greeenland;0.07;7.46;5.3;-0.061;6.7;1.31;7;101.7;103;10.78;-0.086;0;6.9;1.54;1.54;4;6.67;5.8;12.706;-0.054;5.92;0
6/19/2024;16:51:31;0;greeenland;0.06;7.41;5.3;-0.061;6.68;1.3;7;101.7;103;10.78;-0.087;0;6.9;1.49;1.49;4;6.67;5.7;12.711;-0.06;5.92;0
6/19/2024;16:51:33;0;greeenland;0.03;7.33;5.3;-0.061;6.69;1.3;7;101.7;103;10.78;-0.086;0;6.9;1.47;1.47;4;6.67;5.7;12.716;-0.062;5.92;0
6/19/2024;16:51:35;0;greeenland;0.03;7.33;5.3;-0.061;6.7;1.31;7;101.7;103;10.78;-0.087;0;6.9;1.45;1.45;4;6.67;5.8;12.719;-0.068;5.92;0
6/19/2024;16:51:37;0;greeenland;0.04;7.36;5.3;-0.061;6.7;1.31;7;101.7;103;10.78;-0.087;0;6.9;1.43;1.43;4;6.67;5.7;12.721;-0.065;5.92;0
6/19/2024;16:51:39;0;greeenland;0.04;7.37;5.3;-0.061;6.71;1.31;7;101.7;103;10.78;-0.087;0;6.9;1.42;1.42;4;6.67;5.6;12.723;-0.062;5.92;0
6/19/2024;16:51:41;0;greeenland;0.06;7.4;5.3;-0.061;6.72;1.31;7;101.7;103;10.78;-0.087;0;6.9;1.41;1.41;4;6.68;5.4;12.724;-0.068;5.91;0
6/19/2024;16:51:43;0;greeenland;0.05;7.37;5.3;-0.061;6.71;1.31;7;101.7;103;10.78;-0.087;0;6.9;1.4;1.4;4;6.68;5.4;12.726;-0.051;5.91;0
6/19/2024;16:51:45;0;greeenland;0.06;7.43;5.3;-0.061;6.69;1.31;7;101.7;103.1;10.78;-0.087;0;6.9;1.42;1.42;4;6.68;5.3;12.728;-0.068;5.91;0
6/19/2024;16:51:47;0;greeenland;0.04;7.36;5.3;-0.061;6.71;1.31;7;101.7;103.1;10.78;-0.087;0;6.9;1.42;1.42;4;6.68;5.3;12.731;-0.058;5.91;0
6/19/2024;16:51:49;0;greeenland;0.05;7.37;5.3;-0.061;6.72;1.31;7;101.7;103.1;10.78;-0.087;0;6.9;1.43;1.43;4;6.68;5.4;12.734;-0.058;5.91;0
6/19/2024;16:51:51;0;greeenland;0.02;7.3;5.3;-0.061;6.73;1.32;7;101.7;103.1;10.79;-0.087;0;6.9;1.45;1.45;4;6.68;5.4;12.737;-0.06;5.91;0
6/19/2024;16:51:53;0;greeenland;0.03;7.32;5.3;-0.061;6.73;1.32;7;101.8;103.1;10.79;-0.087;0;6.9;1.44;1.44;4;6.67;5.7;12.741;-0.061;5.91;0
6/19/2024;16:51:55;0;greeenland;0.02;7.3;5.3;-0.061;6.73;1.32;7;101.8;103.1;10.79;-0.087;0;6.9;1.46;1.46;4;6.67;5.9;12.745;-0.059;5.91;0
6/19/2024;16:51:57;0;greeenland;0;7.24;5.3;-0.061;6.74;1.32;7;101.8;103.1;10.79;-0.087;0;6.9;1.49;1.49;4;6.67;5.9;12.75;-0.056;5.91;0
6/19/2024;16:51:59;0;greeenland;-0.01;7.19;5.3;-0.061;6.73;1.32;7;101.8;103.2;10.79;-0.087;0;6.9;1.46;1.46;4;6.67;5.9;12.755;-0.063;5.91;0
6/19/2024;16:52:01;0;greeenland;0;7.22;5.3;-0.061;6.73;1.32;7;101.8;103.2;10.79;-0.087;0;6.9;1.46;1.46;4;6.67;5.8;12.76;-0.056;5.92;0
6/19/2024;16:52:03;0;greeenland;-0.02;7.16;5.3;-0.061;6.73;1.32;7;101.8;103.2;10.79;-0.087;0;6.9;1.44;1.44;4;6.67;5.7;12.765;-0.064;5.92;0
6/19/2024;16:52:05;0;greeenland;0;7.22;5.3;-0.061;6.73;1.32;7;101.8;103.2;10.78;-0.087;0;6.9;1.41;1.41;4;6.67;5.7;12.769;-0.059;5.92;0
6/19/2024;16:52:07;0;greeenland;0.02;7.3;5.3;-0.061;6.73;1.32;7;101.8;103.2;10.78;-0.087;0;6.9;1.41;1.41;4;6.67;6;12.772;-0.06;5.92;0
6/19/2024;16:52:09;0;greeenland;0.04;7.35;5.3;-0.061;6.72;1.32;7;101.8;103.2;10.78;-0.087;0;6.9;1.41;1.41;4;6.66;6;12.774;-0.061;5.92;0
6/19/2024;16:52:11;0;greeenland;0.05;7.39;5.3;-0.062;6.72;1.31;7;101.8;103.2;10.78;-0.088;0;6.9;1.43;1.43;4;6.66;6.2;12.777;-0.066;5.92;0
6/19/2024;16:52:13;0;greeenland;0.05;7.4;5.3;-0.061;6.71;1.31;7;101.8;103.2;10.78;-0.087;0;6.9;1.42;1.42;4;6.66;6.4;12.779;-0.06;5.92;0
6/19/2024;16:52:15;0;greeenland;0.05;7.4;5.3;-0.061;6.72;1.31;7;101.8;103.1;10.78;-0.087;0;6.9;1.45;1.45;4;6.65;6.6;12.782;-0.057;5.92;0
6/19/2024;16:52:17;0;greeenland;0.04;7.36;5.3;-0.061;6.7;1.31;7;101.8;103.1;10.78;-0.087;0;6.9;1.43;1.43;4;6.65;6.8;12.785;-0.06;5.92;0
6/19/2024;16:52:19;0;greeenland;0.04;7.35;5.3;-0.061;6.71;1.31;7;101.8;103.1;10.78;-0.087;0;6.9;1.46;1.46;4;6.65;6.9;12.789;-0.063;5.92;0
6/19/2024;16:52:21;0;greeenland;0.04;7.35;5.3;-0.061;6.71;1.31;7;101.8;103.2;10.78;-0.087;0;6.9;1.45;1.45;4;6.64;7.3;12.793;-0.063;5.92;0
6/19/2024;16:52:23;0;greeenland;0.03;7.31;5.3;-0.061;6.72;1.31;7;101.8;103.2;10.78;-0.087;0;6.9;1.49;1.49;4;6.63;7.7;12.796;-0.065;5.92;0
6/19/2024;16:52:25;0;greeenland;0.01;7.25;5.3;-0.061;6.72;1.31;7;101.8;103.2;10.78;-0.086;0;6.9;1.49;1.49;4;6.62;8.3;12.798;-0.055;5.92;0
6/19/2024;16:52:27;0;greeenland;0.02;7.29;5.3;-0.061;6.72;1.32;7;101.8;103.2;10.78;-0.087;0;6.9;1.47;1.47;4;6.62;8.7;12.8;-0.063;5.92;0
