Time_seq,Hour,Ten_min,Pond,Treatment,Chlorophyll_RFU,Chlorophyll_ugL,Cond_uScm,BGAPC_RFU,BGAPC_ugL,ODO_sat,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
6,1,2,ERL152,NF,0.17,0.57,91.4,-0.18,-0.18,94.88,11.49,7.93,3.5,138.94,7.08
6,1,3,ERL152,NF,0.19,0.63,91.4,-0.18,-0.18,94.76,11.47,7.93,3.5,138.9,7.08
6,1,4,ERL152,NF,0.16,0.52,91.4,-0.18,-0.18,94.56,11.45,7.93,3.49,138.98,7.08
6,1,5,ERL152,NF,0.16,0.54,91.48,-0.17,-0.17,94.4,11.43,7.92,3.49,139.08,7.08
6,2,0,ERL152,NF,0.15,0.49,91.48,-0.16,-0.16,94.4,11.43,7.92,3.47,139.08,7.08
6,2,1,ERL152,NF,0.17,0.57,91.42,-0.2,-0.2,94.38,11.43,7.92,3.49,139.02,7.08
6,2,2,ERL152,NF,0.15,0.5,91.46,-0.19,-0.19,94.42,11.43,7.92,3.48,139.06,7.07
6,2,3,ERL152,NF,0.15,0.48,91.4,-0.17,-0.17,94.54,11.45,7.92,3.49,139,7.07
6,2,4,ERL152,NF,0.16,0.55,91.44,-0.14,-0.14,94.34,11.43,7.91,3.51,139.08,7.07
6,2,5,ERL152,NF,0.2,0.65,91.52,-0.17,-0.17,94.22,11.41,7.91,3.49,139.16,7.07
6,3,0,ERL152,NF,0.15,0.49,91.52,-0.21,-0.21,94.12,11.4,7.91,3.46,139.22,7.06
6,3,1,ERL152,NF,0.12,0.4,91.34,-0.15,-0.15,94.58,11.46,7.93,3.5,138.96,7.06
6,3,2,ERL152,NF,0.16,0.53,91.3,-0.19,-0.19,94.54,11.46,7.92,3.49,138.9,7.06
6,3,3,ERL152,NF,0.25,0.82,91.3,-0.19,-0.19,94.42,11.44,7.92,3.49,138.98,7.05
6,3,4,ERL152,NF,0.17,0.57,91.3,-0.17,-0.17,94.42,11.44,7.92,3.48,138.98,7.05
6,3,5,ERL152,NF,0.18,0.61,91.3,-0.18,-0.18,94.48,11.45,7.92,3.5,138.92,7.05
6,4,0,ERL152,NF,0.19,0.62,91.3,-0.18,-0.18,94.38,11.44,7.92,3.49,138.98,7.05
6,4,1,ERL152,NF,0.17,0.55,91.3,-0.22,-0.22,94.34,11.44,7.92,3.48,138.94,7.05
6,4,2,ERL152,NF,0.14,0.48,91.3,-0.19,-0.19,94.3,11.43,7.92,3.46,138.98,7.05
6,4,3,ERL152,NF,0.16,0.53,91.3,-0.18,-0.18,94.4,11.44,7.92,3.49,139,7.05
6,4,4,ERL152,NF,0.15,0.51,91.3,-0.22,-0.22,94.36,11.44,7.92,3.46,139,7.04
6,4,5,ERL152,NF,0.19,0.63,91.3,-0.19,-0.19,94.32,11.43,7.92,3.47,138.98,7.04
6,5,0,ERL152,NF,0.22,0.71,91.3,-0.17,-0.17,94.12,11.42,7.91,3.49,139.02,7.04
6,5,1,ERL152,NF,0.22,0.73,91.3,-0.16,-0.16,94.1,11.41,7.91,3.49,139.06,7.03
6,5,2,ERL152,NF,0.18,0.59,91.4,-0.16,-0.16,93.96,11.39,7.91,3.48,139.14,7.03
6,5,3,ERL152,NF,0.16,0.52,91.44,-0.18,-0.18,93.76,11.37,7.9,3.48,139.24,7.03
6,5,4,ERL152,NF,0.14,0.49,91.46,-0.16,-0.16,93.74,11.37,7.9,3.49,139.3,7.02
6,5,5,ERL152,NF,0.22,0.71,91.4,-0.17,-0.17,93.86,11.38,7.9,3.49,139.24,7.02
6,6,0,ERL152,NF,0.21,0.68,91.4,-0.15,-0.15,93.86,11.38,7.9,3.5,139.2,7.02
6,6,1,ERL152,NF,0.15,0.49,91.4,-0.19,-0.19,93.88,11.39,7.9,3.49,139.2,7.02
6,6,2,ERL152,NF,0.14,0.49,91.4,-0.16,-0.16,93.9,11.38,7.91,3.48,139.2,7.02
6,6,3,ERL152,NF,0.21,0.69,91.4,-0.13,-0.13,93.82,11.38,7.9,3.5,139.22,7.02
6,6,4,ERL152,NF,0.19,0.63,91.4,-0.17,-0.17,93.82,11.38,7.9,3.51,139.2,7.02
6,6,5,ERL152,NF,0.18,0.61,91.4,-0.18,-0.18,93.74,11.37,7.9,3.49,139.2,7.01
6,7,0,ERL152,NF,0.15,0.5,91.4,-0.24,-0.24,93.8,11.38,7.9,3.5,139.2,7.01
6,7,1,ERL152,NF,0.16,0.52,91.35,-0.19,-0.19,93.64,11.36,7.89,3.51,139.2,7.01
6,7,2,ERL152,NF,0.13,0.43,91.28,-0.13,-0.13,93.6,11.36,7.89,3.51,,7
6,7,3,ERL152,NF,0.15,0.49,91.3,-0.18,-0.18,93.28,11.33,7.89,3.51,139.2,7
6,7,4,ERL152,NF,0.19,0.6,91.3,-0.18,-0.18,93.58,11.36,7.89,3.53,139.2,7
6,7,5,ERL152,NF,0.24,0.77,91.3,-0.17,-0.17,93.48,11.35,7.89,3.5,139.2,6.99
6,8,0,ERL152,NF,0.15,0.48,91.3,-0.17,-0.17,93.52,11.35,7.89,3.52,139.2,6.99
6,8,1,ERL152,NF,0.18,0.61,91.3,-0.18,-0.18,93.5,11.35,7.89,3.51,139.2,6.99
6,8,2,ERL152,NF,0.16,0.52,91.3,-0.16,-0.16,93.5,11.35,7.89,3.52,139.2,6.99
6,8,3,ERL152,NF,0.21,0.68,91.3,-0.2,-0.2,93.48,11.35,7.89,3.51,139.2,6.99
6,8,4,ERL152,NF,0.21,0.7,91.3,-0.19,-0.19,93.54,11.36,7.89,3.5,139.2,6.99
6,8,5,ERL152,NF,0.16,0.54,91.3,-0.16,-0.16,93.46,11.34,7.89,3.51,139.2,6.99
6,9,0,ERL152,NF,0.16,0.53,91.3,-0.2,-0.2,93.24,11.32,7.88,3.51,,6.98
6,9,1,ERL152,NF,0.13,0.44,91.3,-0.18,-0.18,93.26,11.32,7.88,3.51,139.2,6.98
6,9,2,ERL152,NF,0.16,0.54,91.3,-0.22,-0.22,93.34,11.33,7.88,3.49,139.2,6.99
6,9,3,ERL152,NF,0.11,0.38,91.3,-0.15,-0.15,93.34,11.33,7.88,3.53,139.2,6.99
6,9,4,ERL152,NF,0.16,0.54,91.3,-0.18,-0.18,93.24,11.32,7.88,3.51,139.2,6.99
6,9,5,ERL152,NF,0.13,0.42,91.3,-0.2,-0.2,93.32,11.33,7.88,3.5,139.14,6.99
6,10,0,ERL152,NF,0.17,0.55,91.3,-0.21,-0.21,93.22,11.32,7.88,3.5,139.2,6.98
6,10,1,ERL152,NF,0.17,0.55,91.3,-0.19,-0.19,93.22,11.32,7.88,3.5,139.18,6.98
6,10,2,ERL152,NF,0.16,0.52,91.3,-0.21,-0.21,93.34,11.33,7.88,3.51,139.16,6.98
6,10,3,ERL152,NF,0.12,0.38,91.3,-0.23,-0.06,93.38,11.33,7.88,3.5,139.1,6.99
6,10,4,ERL152,NF,0.17,0.56,,-0.19,-0.19,93.4,11.34,7.88,3.49,139.1,6.99
6,10,5,ERL152,NF,0.16,0.52,91.3,-0.22,-0.22,93.4,11.33,7.88,3.49,139.1,6.99
6,11,0,ERL152,NF,0.1,0.35,,-0.18,-0.18,93.4,11.33,7.88,3.5,139.1,6.99
6,11,1,ERL152,NF,0.17,0.56,,-0.17,-0.17,93.38,11.34,7.88,3.48,,6.99
6,11,2,ERL152,NF,0.13,0.44,91.22,-0.17,-0.17,93.44,11.34,7.88,3.45,139.1,7
6,11,3,ERL152,NF,0.14,0.47,91.3,-0.2,-0.2,93.5,11.34,7.88,3.44,139.1,7.01
6,11,4,ERL152,NF,0.19,0.62,91.3,-0.19,-0.19,93.46,11.34,7.88,3.44,139.1,7
6,11,5,ERL152,NF,0.12,0.41,91.3,-0.2,-0.2,93.42,11.34,7.88,3.46,139.1,7
6,12,0,ERL152,NF,0.14,0.46,91.3,-0.19,-0.19,93.52,11.34,7.88,3.46,139.1,7.01
6,12,1,ERL152,NF,0.14,0.45,91.34,-0.17,-0.17,93.52,11.34,7.88,3.43,139.1,7.02
6,12,2,ERL152,NF,0.14,0.48,91.4,-0.19,-0.19,93.54,11.34,7.88,3.42,139.1,7.03
6,12,3,ERL152,NF,0.11,0.36,91.4,-0.13,-0.13,93.52,11.34,7.88,3.43,139.1,7.03
6,12,4,ERL152,NF,0.1,0.34,91.4,-0.21,-0.21,93.5,11.34,7.88,3.43,139.1,7.03
6,12,5,ERL152,NF,0.12,0.39,91.4,-0.15,-0.15,93.5,11.34,7.88,3.44,139.1,7.04
6,13,0,ERL152,NF,0.11,0.37,91.36,-0.17,-0.17,93.5,,7.88,3.42,139.1,7.05
6,13,1,ERL152,NF,0.17,0.57,91.34,-0.23,-0.23,93.56,11.34,7.88,3.4,139.1,7.04
6,13,2,ERL152,NF,0.06,0.21,91.36,-0.16,-0.16,93.58,11.34,7.88,3.42,139.1,7.04
6,13,3,ERL152,NF,0.12,0.39,91.32,-0.15,-0.15,93.52,11.34,7.88,3.48,139.1,7.02
6,13,4,ERL152,NF,0.14,0.45,91.2,-0.16,-0.16,93.44,11.34,7.87,3.49,,7.02
6,13,5,ERL152,NF,0.11,0.37,91.28,-0.11,-0.11,93.32,11.32,7.87,3.49,,7.02
6,14,0,ERL152,NF,0.16,0.53,91.3,-0.14,-0.14,93.4,11.32,7.87,3.46,,7.04
6,14,1,ERL152,NF,0.16,0.52,91.36,-0.18,-0.18,93.54,11.33,7.87,3.45,,7.05
6,14,2,ERL152,NF,0.13,0.43,91.4,-0.19,-0.19,93.58,11.34,7.88,3.43,139.1,7.06
6,14,3,ERL152,NF,0.2,0.65,91.38,-0.2,-0.2,93.58,11.34,7.87,3.42,139.1,7.06
6,14,4,ERL152,NF,0.11,0.38,91.42,-0.17,-0.17,93.54,11.33,7.87,3.42,139.1,7.06
6,14,5,ERL152,NF,0.08,0.29,91.5,-0.2,-0.2,93.62,11.34,7.88,3.41,139.1,7.08
6,15,0,ERL152,NF,0.14,0.45,91.52,-0.15,-0.15,93.66,11.34,7.88,3.4,139.1,7.09
6,15,1,ERL152,NF,0.12,0.4,91.5,-0.18,-0.18,93.66,11.34,7.88,3.41,139.1,7.09
6,15,2,ERL152,NF,0.11,0.37,91.5,-0.19,-0.19,93.68,11.34,7.88,3.42,139.1,7.08
6,15,3,ERL152,NF,0.16,0.54,91.5,-0.22,-0.22,93.7,11.34,7.88,3.43,139.1,7.09
6,15,4,ERL152,NF,0.1,0.35,91.54,-0.19,-0.19,93.74,11.35,7.88,3.42,139.1,7.1
6,15,5,ERL152,NF,0.09,0.32,91.62,-0.09,-0.09,93.8,11.35,7.88,3.37,139.1,7.12
6,16,0,ERL152,NF,0.11,0.36,91.64,-0.17,-0.17,93.82,11.35,7.88,3.38,139.1,7.14
6,16,1,ERL152,NF,0.11,0.38,91.66,-0.17,-0.17,94,11.37,7.88,3.39,139.1,7.14
6,16,2,ERL152,NF,0.12,0.41,91.8,-0.19,-0.19,94.16,11.37,7.88,3.32,139.1,7.19
6,16,3,ERL152,NF,0.1,0.34,91.88,-0.14,-0.14,94.44,11.4,7.89,3.29,139.1,7.22
6,16,4,ERL152,NF,0.11,0.38,91.78,-0.13,-0.13,94.34,11.39,7.89,3.32,139.1,7.2
6,16,5,ERL152,NF,0.14,0.48,91.8,-0.17,-0.17,94.52,11.41,7.89,3.32,139,7.21
6,17,0,ERL152,NF,0.13,0.43,91.7,-0.21,-0.21,94.4,11.4,7.89,3.36,139,7.19
6,17,1,ERL152,NF,0.12,0.42,91.7,-0.17,-0.17,94.32,11.4,7.89,3.35,139.04,7.17
6,17,2,ERL152,NF,0.09,0.32,91.68,-0.17,-0.17,94,11.36,7.88,3.36,139.1,7.15
6,17,3,ERL152,NF,0.11,0.37,91.7,-0.19,-0.19,94.18,11.38,7.89,3.34,139.02,7.17
6,17,4,ERL152,NF,0.1,0.34,91.6,-0.19,-0.19,93.94,11.36,7.88,3.39,138.96,7.15
6,17,5,ERL152,NF,0.14,0.48,91.56,-0.19,-0.19,94.08,11.37,7.88,3.36,138.86,7.17
6,18,0,ERL152,NF,0.1,0.35,91.74,-0.13,-0.13,94.84,11.45,7.9,3.28,138.88,7.23
6,18,1,ERL152,NF,0.18,0.61,91.76,-0.14,-0.14,95.2,11.48,7.91,3.28,138.84,7.24
6,18,2,ERL152,NF,0.15,0.5,91.8,-0.23,-0.23,95.28,11.49,7.92,3.25,138.9,7.25
6,18,3,ERL152,NF,0.22,0.71,91.82,-0.19,-0.19,95.26,11.49,7.92,3.24,139,7.24
6,18,4,ERL152,NF,0.17,0.57,91.9,-0.18,-0.18,95.3,11.5,7.92,3.25,139.1,7.23
6,18,5,ERL152,NF,0.17,0.58,91.84,-0.19,-0.19,95.34,11.51,7.92,3.25,139.1,7.21
6,19,0,ERL152,NF,0.25,0.82,91.8,-0.19,-0.19,95.2,11.5,7.92,3.28,139.16,7.2
6,19,1,ERL152,NF,0.2,0.64,91.76,-0.19,-0.19,95.04,11.48,7.91,3.32,139.16,7.17
6,19,2,ERL152,NF,0.13,0.45,91.7,-0.16,-0.16,94.96,11.48,7.91,3.37,139.1,7.15
6,19,3,ERL152,NF,0.16,0.53,91.7,-0.13,0.01,94.98,11.48,7.91,3.37,139.1,7.16
6,19,4,ERL152,NF,0.2,0.63,91.62,-0.13,-0.13,95.04,11.49,7.92,3.41,139,7.15
6,19,5,ERL152,NF,0.23,0.73,91.54,-0.15,-0.15,94.74,11.46,7.91,3.44,139,7.13
7,20,0,ERL152,NF,0.14,0.46,91.5,-0.2,-0.2,94.48,11.43,7.9,3.43,139,7.11
7,20,1,ERL152,NF,0.12,0.39,91.5,-0.16,-0.16,94.28,11.41,7.89,3.44,139,7.1
7,20,2,ERL152,NF,0.18,0.61,91.5,-0.16,-0.05,94.28,11.41,7.89,3.44,139,7.09
7,20,3,ERL152,NF,0.12,0.42,91.44,-0.2,-0.2,94.46,11.44,7.9,3.44,139,7.09
7,20,4,ERL152,NF,0.31,0.73,91.48,-0.16,-0.16,94.64,11.46,7.91,3.39,139,7.09
7,20,5,ERL152,NF,0.12,0.41,91.5,-0.18,-0.18,94.6,11.45,7.9,3.42,139,7.09
7,21,0,ERL152,NF,0.13,0.43,91.44,-0.2,-0.2,94.46,11.44,7.9,3.43,139,7.08
7,21,1,ERL152,NF,0.14,0.47,91.4,-0.19,-0.19,94.2,11.41,7.89,3.49,139,7.07
7,21,2,ERL152,NF,0.18,0.6,91.32,-0.17,-0.17,94.12,11.4,7.89,3.5,139,7.06
7,21,3,ERL152,NF,0.23,0.73,91.3,-0.16,-0.16,93.84,11.37,7.88,3.52,,7.05
7,21,4,ERL152,NF,0.21,0.69,91.3,-0.16,-0.16,94,11.4,7.89,3.52,139,7.05
7,21,5,ERL152,NF,0.18,0.58,91.28,-0.22,-0.22,94,11.4,7.88,3.52,139,7.03
7,22,0,ERL152,NF,0.17,0.56,91.22,-0.2,-0.2,94,11.4,7.88,3.51,139,7.02
7,22,1,ERL152,NF,0.16,0.54,91.2,-0.17,-0.17,94.02,11.41,7.89,3.5,139,7.01
7,22,2,ERL152,NF,0.15,0.51,91.3,-0.19,-0.19,93.98,11.4,7.89,3.46,139,7.01
7,22,3,ERL152,NF,0.16,0.52,91.32,-0.2,-0.2,93.92,11.39,7.89,3.46,139,7.02
7,22,4,ERL152,NF,0.18,0.58,91.28,-0.2,-0.2,93.94,11.4,7.89,3.49,139,7.02
7,22,5,ERL152,NF,0.22,0.71,91.26,-0.16,-0.16,93.96,11.4,7.89,3.47,139,7.01
7,23,0,ERL152,NF,0.21,0.67,91.2,-0.21,-0.21,94.02,11.4,7.89,3.47,139,7
7,23,1,ERL152,NF,0.17,0.56,91.2,-0.19,-0.19,94,11.41,7.89,3.48,139,6.99
7,23,2,ERL152,NF,0.16,0.53,91.2,-0.15,-0.15,93.94,11.4,7.89,3.47,139,6.99
7,23,3,ERL152,NF,0.21,0.69,91.2,-0.23,-0.23,93.98,11.41,7.89,3.47,139,6.99
7,23,4,ERL152,NF,0.18,0.59,91.2,-0.17,-0.17,94.2,11.44,7.9,3.46,139.07,6.98
7,23,5,ERL152,NF,0.16,0.53,91.2,-0.21,-0.21,94.2,11.44,7.9,3.44,139.1,6.96
7,0,0,ERL152,NF,0.17,0.55,91.12,-0.19,-0.19,94.34,11.46,7.91,3.45,139.1,6.95
7,0,1,ERL152,NF,0.22,0.71,91.1,-0.17,-0.17,94.32,11.46,7.91,3.45,139.1,6.94
7,0,2,ERL152,NF,0.24,0.78,91.1,-0.17,-0.17,94.2,11.45,7.9,3.46,139.1,6.94
7,0,3,ERL152,NF,0.19,0.62,91.02,-0.19,-0.19,94.16,11.45,7.9,3.46,139.1,6.92
7,0,4,ERL152,NF,0.15,0.51,91,-0.22,-0.22,94.14,11.45,7.9,3.45,139.1,6.9
7,0,5,ERL152,NF,0.16,0.51,91,-0.19,-0.19,94.1,11.45,7.9,3.44,139.1,6.9
7,1,0,ERL152,NF,0.17,0.55,91,-0.17,-0.17,94.02,11.44,7.9,3.45,139.1,6.89
7,1,1,ERL152,NF,0.15,0.49,90.96,-0.22,-0.22,93.98,11.44,7.9,3.46,139.1,6.89
7,1,2,ERL152,NF,0.14,0.47,91,-0.16,-0.16,94.02,11.44,7.9,3.47,139.1,6.89
7,1,3,ERL152,NF,0.17,0.58,90.96,-0.19,-0.19,94.04,11.44,7.9,3.44,139.08,6.89
7,1,4,ERL152,NF,0.16,0.54,90.92,-0.16,-0.16,94,11.44,7.9,3.45,139.1,6.88
7,1,5,ERL152,NF,0.15,0.5,90.88,-0.17,-0.17,93.96,11.44,7.9,3.46,139.08,6.86
7,2,0,ERL152,NF,0.14,0.46,90.9,-0.18,-0.18,93.92,11.44,7.89,3.46,139.08,6.86
7,2,1,ERL152,NF,0.56,1.76,90.8,-0.12,-0.12,93.86,11.44,7.89,3.46,139.06,6.84
7,2,2,ERL152,NF,0.16,0.51,90.8,-0.17,-0.17,93.8,11.43,7.89,3.47,139.1,6.84
7,2,3,ERL152,NF,0.16,0.52,90.8,-0.17,-0.17,93.7,11.42,7.88,3.45,139.08,6.83
7,2,4,ERL152,NF,0.18,0.61,90.8,-0.17,-0.17,93.78,11.43,7.89,3.47,139.1,6.82
7,2,5,ERL152,NF,0.16,0.54,90.8,-0.19,-0.19,93.67,11.42,7.89,3.44,139.15,6.81
0,20,0,ERL85,NF,0.06,1.06,104.3,0.15,0.15,89.67,10.59,8.57,2.07,153.85,8.12
0,20,1,ERL85,NF,0.04,1,104.3,0.12,0.12,89.53,10.57,8.56,2.07,153.9,8.12
0,20,2,ERL85,NF,0.04,1.02,104.25,0.14,0.14,89.57,10.57,8.57,2.06,153.9,8.11
0,20,3,ERL85,NF,0.04,1.03,104.25,0.13,0.13,89.5,10.57,8.55,2.09,153.9,8.11
0,20,4,ERL85,NF,0,0.92,104.28,0.14,0.14,89.45,10.56,8.55,2.08,153.9,8.11
0,20,5,ERL85,NF,0.03,0.98,104.2,0.14,0.14,89.5,10.57,8.56,2.07,153.85,8.11
0,21,0,ERL85,NF,0.05,1.06,104.2,0.12,0.12,89.55,10.57,8.56,2.08,153.9,8.11
0,21,1,ERL85,NF,0.02,0.95,104.2,0.15,0.15,89.6,10.58,8.56,2.09,153.88,8.1
0,21,2,ERL85,NF,0.03,0.97,104.16,0.16,0.16,89.52,10.57,8.56,2.09,153.86,8.08
0,21,3,ERL85,NF,0.04,1.03,104.12,0.11,0.11,89.5,10.57,8.56,2.1,153.88,8.08
0,21,4,ERL85,NF,0.04,1.01,104.1,0.12,0.12,89.5,10.57,8.56,2.09,153.9,8.07
0,21,5,ERL85,NF,0.05,1.05,104.1,0.13,0.13,89.47,10.57,8.56,2.1,153.9,8.07
0,22,0,ERL85,NF,0.07,1.11,104.1,0.13,0.13,89.43,10.57,8.56,2.1,153.9,8.07
0,22,1,ERL85,NF,0.05,1.04,104.1,0.14,0.14,89.4,10.57,8.56,2.1,153.9,8.07
0,22,2,ERL85,NF,0.03,0.98,,0.14,0.14,89.43,10.57,8.56,2.13,153.9,8.07
0,22,3,ERL85,NF,0.05,1.04,104.2,0.15,0.15,89.32,10.56,8.55,2.11,153.9,8.06
0,22,4,ERL85,NF,0.06,1.07,,0.16,0.16,89.3,10.55,8.55,2.1,153.9,8.07
0,22,5,ERL85,NF,0.03,0.98,104.15,0.14,0.14,89.3,10.55,8.55,2.11,153.9,8.08
0,23,0,ERL85,NF,0.07,1.11,104.1,0.15,0.15,89.27,10.55,8.55,2.11,153.9,8.07
0,23,1,ERL85,NF,0.04,1.03,104.1,0.18,0.18,89.3,10.55,8.55,2.11,153.9,8.07
0,23,2,ERL85,NF,0.04,1.01,,0.13,0.13,89.25,10.55,8.54,2.1,153.9,8.07
0,23,3,ERL85,NF,0.04,1.01,104.1,0.11,0.11,89.2,10.54,8.54,2.11,153.9,8.07
0,23,4,ERL85,NF,0.02,0.97,104.1,0.13,0.13,89.07,10.53,8.54,2.12,153.97,8.07
0,23,5,ERL85,NF,0.06,1.06,,0.14,0.14,88.97,10.51,8.53,2.11,154,8.07
0,0,0,ERL85,NF,0.1,1.16,104.2,0.16,0.16,88.92,10.51,8.53,2.11,154,8.07
0,0,1,ERL85,NF,0.03,0.97,,0.14,0.14,88.8,10.5,8.52,2.11,154,8.06
0,0,2,ERL85,NF,0.08,1.13,104.1,0.17,0.17,88.64,10.48,8.52,2.12,154,8.06
0,0,3,ERL85,NF,0.03,0.99,104.1,0.14,0.14,88.73,10.49,8.52,2.13,154,8.05
0,0,4,ERL85,NF,0.02,0.96,104.1,0.12,0.12,88.7,10.48,8.52,2.12,154,8.05
0,0,5,ERL85,NF,0.03,0.98,104.1,0.15,0.15,88.77,10.5,8.52,2.12,154,8.05
0,1,0,ERL85,NF,0.01,0.93,104.1,0.17,0.17,88.7,10.49,8.52,2.12,154,8.04
0,1,1,ERL85,NF,0.01,0.94,104.1,0.1,0.1,88.7,10.49,8.52,2.11,154,8.04
0,1,2,ERL85,NF,0.01,0.94,104.1,0.13,0.13,88.62,10.48,8.51,2.1,154,8.04
0,1,3,ERL85,NF,0.04,1.03,104.1,0.16,0.16,88.57,10.48,8.51,2.13,154,8.03
0,1,4,ERL85,NF,0.03,0.97,104.1,0.13,0.13,88.53,10.47,8.51,2.12,154,8.03
0,1,5,ERL85,NF,0.03,1,104.1,0.14,0.14,88.44,10.46,8.51,2.12,154,8.02
0,2,0,ERL85,NF,0.05,1.05,104.1,0.13,0.13,88.5,10.47,8.51,2.13,154,8.03
0,2,1,ERL85,NF,0.04,1,104.1,0.13,0.13,88.28,10.44,8.5,2.14,154,8.03
0,2,2,ERL85,NF,0.03,0.99,104.1,0.14,0.14,88.23,10.44,8.5,2.14,154,8.02
0,2,3,ERL85,NF,0.07,1.09,104.1,0.16,0.16,88.28,10.44,8.5,2.14,154,8.02
0,2,4,ERL85,NF,0.03,0.98,104.08,0.15,0.15,88.25,10.45,8.5,2.13,154,8.02
0,2,5,ERL85,NF,0.03,0.98,104,0.16,0.16,88.17,10.43,8.49,2.13,154,8
0,3,0,ERL85,NF,0.04,1.02,104,0.13,0.13,88.1,10.43,8.5,2.13,154,7.99
0,3,1,ERL85,NF,0.03,0.99,104,0.11,0.11,88.22,10.45,8.5,2.11,154,7.99
0,3,2,ERL85,NF,0.1,1.19,104,0.15,0.15,88.24,10.45,8.5,2.14,,7.99
0,3,3,ERL85,NF,0.1,1.18,104,0.16,0.16,88.03,10.43,8.5,2.14,154,7.98
0,3,4,ERL85,NF,0.06,1.05,104,0.17,0.17,87.95,10.42,8.49,2.15,154,7.98
0,3,5,ERL85,NF,0.07,1.1,104,0.14,0.14,87.9,10.41,8.49,2.16,154,7.99
0,4,0,ERL85,NF,0,0.89,104,0.16,0.16,87.85,10.41,8.49,2.15,154,7.98
0,4,1,ERL85,NF,0.03,0.98,104,0.14,0.14,88.2,10.44,8.51,2.16,154,8
0,4,2,ERL85,NF,0.06,1.08,104,0.15,0.15,88.1,10.43,8.5,2.16,154,7.99
0,4,3,ERL85,NF,0.04,1.02,104,0.14,0.14,88.02,10.42,8.5,2.17,154,8
0,4,4,ERL85,NF,0.06,1.06,104,0.14,0.14,88,10.42,8.5,2.14,154,8
0,4,5,ERL85,NF,0.05,1.03,104,0.13,0.13,87.9,10.41,8.49,2.17,154,7.99
0,5,0,ERL85,NF,0.05,1.04,104,0.16,0.16,87.87,10.41,8.5,2.16,154,7.99
0,5,1,ERL85,NF,0.04,1,104,0.13,0.13,87.8,10.4,8.49,2.16,154,8
0,5,2,ERL85,NF,-0.02,0.86,104,0.14,0.14,87.73,10.39,8.48,2.16,154,8
0,5,3,ERL85,NF,0.04,1.01,104,0.16,0.16,87.7,10.39,8.48,2.17,154.1,7.99
0,5,4,ERL85,NF,0.02,0.96,104,0.14,0.14,87.87,10.41,8.49,2.16,,7.99
0,5,5,ERL85,NF,0.05,1.04,104,0.15,0.15,87.83,10.4,8.48,2.16,154.1,7.99
0,6,0,ERL85,NF,0.06,1.06,104,0.12,0.12,87.67,10.38,8.48,2.17,154.1,7.98
0,6,1,ERL85,NF,0.05,1.04,104,0.18,0.18,87.65,10.38,8.47,2.17,154.1,7.98
0,6,2,ERL85,NF,0.03,0.97,104,0.13,0.13,87.62,10.38,8.48,2.13,154.1,7.97
0,6,3,ERL85,NF,0.06,1.07,104,0.16,0.16,87.55,10.38,8.47,2.17,154.1,7.97
0,6,4,ERL85,NF,0.01,0.93,104,0.14,0.14,87.5,10.37,8.47,2.16,154.1,7.97
0,6,5,ERL85,NF,0.06,1.08,104,0.13,0.13,87.5,10.37,8.47,2.16,154.1,7.96
0,7,0,ERL85,NF,0.01,0.93,104,0.11,0.11,87.4,10.36,8.47,2.17,154.1,7.96
0,7,1,ERL85,NF,0,0.91,104,0.13,0.13,87.42,10.36,8.47,2.17,154.1,7.96
0,7,2,ERL85,NF,0.01,0.93,104,0.13,0.13,87.45,10.36,8.46,2.17,154.1,7.96
0,7,3,ERL85,NF,0.01,0.93,104,0.12,0.12,87.23,10.33,8.45,2.15,154.1,7.96
0,7,4,ERL85,NF,-0.01,0.87,104,0.12,0.12,87.25,10.34,8.46,2.17,154.1,7.96
0,7,5,ERL85,NF,0.01,0.94,,0.13,0.13,87.4,10.36,8.47,2.17,154.1,7.96
0,8,0,ERL85,NF,0,0.89,103.9,0.14,0.14,87.3,10.34,8.46,2.17,154.1,7.95
0,8,1,ERL85,NF,0,0.88,,0.17,0.17,87.25,10.34,8.46,2.15,154.1,7.96
0,8,2,ERL85,NF,-0.01,0.88,103.9,0.14,0.14,87.27,10.34,8.46,2.18,154.1,7.95
0,8,3,ERL85,NF,0,0.9,,0.13,0.13,87.28,10.34,8.46,2.15,154.1,7.96
0,8,4,ERL85,NF,-0.01,0.87,103.9,0.16,0.16,87.22,10.34,8.45,2.15,154.1,7.95
0,8,5,ERL85,NF,-0.01,0.88,103.9,0.14,0.14,87.4,10.36,8.47,2.15,154.1,7.95
0,9,0,ERL85,NF,-0.02,0.86,103.9,0.12,0.12,87.4,10.36,8.46,2.13,154.1,7.95
0,9,1,ERL85,NF,-0.04,0.77,103.9,0.11,0.11,87.5,10.37,8.47,2.16,,7.96
0,9,2,ERL85,NF,-0.01,0.88,103.9,0.16,0.16,87.46,10.37,8.47,2.14,154.1,7.95
0,9,3,ERL85,NF,-0.03,0.81,103.9,0.15,0.15,87.62,10.38,8.48,2.13,154.1,7.96
0,9,4,ERL85,NF,-0.04,0.79,103.9,0.12,0.12,87.6,10.38,8.47,2.12,154.1,7.96
0,9,5,ERL85,NF,-0.03,0.81,103.9,0.14,0.14,87.62,10.38,8.47,2.14,154.07,7.97
0,10,0,ERL85,NF,-0.05,0.78,103.97,0.13,0.13,87.67,10.39,8.47,2.14,154.02,7.97
